-0.0023306804895401045,-0.001867250190116465,0.05117446041107174,0.9986233115196228,-0.0022968153934925795,0.0026263613253831863,-0.052337925881147385
0.012451524734497066,0.15104135870933533,0.09661120033264156,0.9986437559127808,0.0010157412616536021,0.003371671075001359,-0.05194279924035072
-0.0023597526550293013,-0.0018628601683303714,0.051175890922546347,0.9986262321472168,-0.0021549328230321407,0.00259775179438293,-0.05228940397500992
-0.0023177909851074263,-0.0015255437465384603,0.05117779827117916,0.9986286163330078,-0.0019746969919651747,0.00257473043166101,-0.05225225165486336
-0.0022763061523437544,-0.001456676167435944,0.05117446041107174,0.9986281991004944,-0.0022496546152979136,0.0026100941468030214,-0.052247121930122375
-0.002244834899902348,-0.0010759510332718492,0.05117195701599117,0.9986242651939392,-0.0019475900335237384,0.002527358941733837,-0.05233820900321007
-0.0027226257324218794,0.013391987420618534,0.05118733501434322,0.9986322522163391,-0.001921571441926062,0.002428693464025855,-0.05219072848558426
-0.0023373413085937544,-0.0018069087527692318,0.0511760101318359,0.9986267685890198,-0.002170801628381014,0.002606651745736599,-0.052278123795986176
-0.0022734451293945357,-0.0017739066388458014,0.051174102783203085,0.9986281991004944,-0.0022788250353187323,0.002613249933347106,-0.052246466279029846
-0.0012301254272460982,0.0130968252196908,0.05119293785095211,0.9986271858215332,-0.0018562949262559414,0.0024190254043787718,-0.05229219049215317
-0.007302169799804692,0.016193050891160965,0.051209269523620565,0.9986423254013062,-0.0023974128998816013,0.0023999284021556377,-0.05197913572192192
-0.0022505569458007857,-0.0013316799886524677,0.0511760101318359,0.9986246228218079,-0.002253101672977209,0.002606472698971629,-0.05231646075844765
-0.0022991943359375044,-0.0015044393949210644,0.051175652503967245,0.9986270070075989,-0.002182846888899803,0.0025970302522182465,-0.05227312818169594
-0.0022724914550781294,-0.0014494340866804123,0.05117934799194332,0.9986286163330078,-0.0017914711497724056,0.0025429618544876575,-0.05226128548383713
-0.0022610473632812544,-0.0011687465012073517,0.05117148017883297,0.9986258149147034,-0.002076948992908001,0.0026107991579920053,-0.052299823611974716
-0.0017498779296875044,0.014294048771262169,0.05118852710723873,0.9986304640769958,-0.001823477796278894,0.0024903183802962303,-0.05222651734948158
-0.0017131614685058638,-0.0003985166549682617,0.05110937213897701,0.9986280798912048,-0.001944597577676177,0.003090647282078862,-0.0522351898252964
-0.002308254241943364,-0.0017663240432739258,0.05117338752746578,0.9986297488212585,-0.00231912755407393,0.0025936432648450136,-0.0522150956094265
