713,707,5
713,689,3
713,656,4
713,235,2
713,233,5
713,220,5
713,43,2
713,77,5
713,268,2
713,280,4
713,308,3
713,340,3
713,445,3
713,497,3
712,672,3
712,667,3
712,666,4
712,664,4
712,660,4
712,644,2
712,642,3
712,601,5
712,577,2
712,562,3
712,227,3
712,214,4
712,186,4
712,183,5
712,177,2
712,167,2
712,164,1
712,162,4
712,149,3
712,142,5
712,138,3
712,133,2
712,129,3
712,33,5
712,31,4
712,17,5
712,76,4
712,83,4
712,90,2
712,109,4
712,264,5
712,265,4
712,311,4
712,323,5
712,397,3
712,406,4
712,415,5
712,416,5
712,428,4
712,434,5
712,492,4
712,498,4
712,503,5
712,518,4
712,525,4
711,562,3
711,49,5
710,704,4
710,703,3
710,643,5
710,607,5
710,601,5
710,589,5
710,587,2
710,579,3
710,561,5
710,559,1
710,558,3
710,557,5
710,551,4
710,255,3
710,241,4
710,234,5
710,230,4
710,222,1
710,190,5
710,186,3
710,178,4
710,173,4
710,168,2
710,156,5
710,134,2
710,57,2
710,38,3
710,2,5
710,26,4
710,62,4
710,95,4
710,100,2
710,273,4
710,290,4
710,311,5
710,371,3
710,388,5
710,397,4
710,406,5
710,428,5
710,460,4
710,466,2
710,474,4
710,492,4
710,507,5
710,515,4
709,661,2
709,73,3
709,443,2
709,531,3
113,708,3
708,701,4
708,674,4
708,639,4
708,617,3
708,555,5
708,545,2
708,221,2
708,207,3
708,206,3
708,205,5
708,47,2
708,298,3
708,358,5
708,408,3
708,410,3
708,421,4
708,437,5
708,455,3
707,690,4
707,689,5
707,686,5
707,656,4
707,626,4
707,620,5
707,616,5
707,615,2
707,605,5
707,600,4
707,596,5
707,594,3
707,571,5
707,566,4
707,543,4
707,239,4
707,238,4
707,233,4
707,228,1
707,225,4
707,220,5
707,211,5
707,208,4
707,198,5
707,171,5
707,165,4
707,159,5
707,152,2
707,146,4
707,145,5
707,43,5
707,36,3
707,7,4
707,25,4
707,28,3
707,65,4
707,74,4
707,88,4
707,98,5
707,124,4
707,261,5
707,263,5
707,270,1
707,280,5
707,291,2
707,292,2
707,304,4
707,308,4
707,340,5
707,347,3
707,368,5
707,393,4
707,405,4
707,425,3
707,438,3
707,451,5
707,471,5
707,476,5
707,481,2
707,484,5
707,540,2
707,713,5
704,118,3
703,644,5
703,601,2
703,561,3
703,558,4
703,222,4
703,179,4
703,178,2
703,265,2
703,311,3
703,371,3
701,692,5
701,691,4
701,583,3
701,548,4
701,205,2
701,169,3
701,130,2
701,262,4
701,266,4
701,363,5
701,365,5
701,366,4
701,369,3
701,383,3
701,463,4
701,475,5
699,570,3
699,248,4
699,463,5
696,622,3
696,605,2
696,594,4
696,571,2
696,189,3
696,165,4
696,152,3
696,268,5
696,308,3
696,338,5
696,347,3
696,713,5
694,602,3
694,163,4
694,281,2
694,422,3
694,709,2
693,680,4
693,655,4
693,653,1
693,603,5
693,565,3
693,242,4
693,226,4
693,215,4
693,210,2
693,187,5
693,170,5
693,155,4
693,132,2
693,52,4
693,42,4
693,0,5
693,13,5
693,14,5
693,61,2
693,68,2
693,71,3
693,342,4
693,343,5
693,374,3
693,429,5
693,485,2
692,639,3
692,623,2
692,612,3
692,585,3
692,237,5
692,78,4
692,86,3
692,104,3
692,120,2
692,294,5
692,298,3
692,335,5
692,408,4
692,410,2
692,436,4
692,455,4
692,464,4
692,480,5
690,689,2
690,686,4
690,615,3
690,611,2
690,609,5
690,594,5
690,568,5
690,566,4
690,556,5
690,239,1
690,238,4
690,236,5
690,233,3
690,228,4
690,198,5
690,182,4
690,175,3
690,171,4
690,159,4
690,43,5
690,36,2
690,4,4
690,65,2
690,74,4
690,124,5
690,268,5
690,270,5
690,280,3
690,286,5
690,291,3
690,292,4
690,304,5
690,320,5
690,338,5
690,340,3
690,350,5
690,354,4
690,359,5
690,368,4
690,425,2
690,430,5
690,438,3
690,470,3
690,481,5
690,484,4
690,497,4
690,522,4
690,538,5
690,707,4
689,678,4
689,656,5
689,626,3
689,620,4
689,616,5
689,609,4
689,600,4
689,594,3
689,568,4
689,566,5
689,543,4
689,239,1
689,238,3
689,235,5
689,233,2
689,223,4
689,211,3
689,198,4
689,175,3
689,171,3
689,165,5
689,159,1
689,157,5
689,152,4
689,146,5
689,145,5
689,43,5
689,36,4
689,11,5
689,4,2
689,25,5
689,65,3
689,74,2
689,88,4
689,124,4
689,267,4
689,268,2
689,270,4
689,280,2
689,286,5
689,288,4
689,304,4
689,308,5
689,318,5
689,325,4
689,338,3
689,347,4
689,350,5
689,354,5
689,359,4
689,368,4
689,372,5
689,393,4
689,405,4
689,425,2
689,430,3
689,438,2
689,445,4
689,451,4
689,470,4
689,471,3
689,484,5
689,497,3
689,522,4
689,523,4
689,538,5
689,690,2
689,713,3
688,672,4
688,670,4
688,666,3
688,663,5
688,651,2
688,642,4
688,635,5
688,634,4
688,627,4
688,621,5
688,613,4
688,562,5
688,542,4
688,250,4
688,212,5
688,202,4
688,194,2
688,183,2
688,160,3
688,142,4
688,136,3
688,133,5
688,50,4
688,33,4
688,17,5
688,22,5
688,66,4
688,67,4
688,83,4
688,90,5
688,99,1
688,109,3
688,264,3
688,279,4
688,283,4
688,300,5
688,321,4
688,323,2
688,336,2
688,379,4
688,402,3
688,431,5
688,458,5
688,503,5
688,520,5
687,679,1
687,643,2
687,587,4
687,559,5
687,551,4
687,547,4
687,222,4
687,190,5
687,181,4
687,173,2
687,134,3
687,38,3
687,10,3
687,26,4
687,62,5
687,95,3
687,100,5
687,118,3
687,334,2
687,371,5
687,466,5
687,474,5
687,492,5
687,507,5
687,515,4
687,703,5
687,704,4
686,239,2
686,233,2
686,175,3
686,4,3
686,74,4
686,359,3
686,393,5
686,471,3
686,484,2
686,532,5
686,707,4
684,655,3
684,654,4
684,636,3
684,619,4
684,618,5
684,599,4
684,552,2
684,253,4
684,247,1
684,245,3
684,218,5
684,170,4
684,155,4
684,151,2
684,42,4
684,37,5
684,35,4
684,9,4
684,1,4
684,68,5
684,96,5
684,106,2
684,121,4
684,272,2
684,309,5
684,316,4
684,341,4
684,361,1
684,377,5
684,390,2
684,394,4
684,472,5
684,477,5
684,491,5
684,516,5
683,68,3
673,682,3
682,638,4
682,623,3
682,581,3
682,580,5
682,248,2
682,238,5
682,221,3
682,207,3
682,198,5
682,147,5
682,115,3
682,298,4
682,324,5
682,332,4
682,372,4
682,383,4
682,408,4
682,464,5
682,475,2
682,528,2
682,701,3
681,659,5
681,147,3
61,680,5
679,587,4
679,579,5
679,559,5
679,558,5
679,557,5
679,551,2
679,547,3
679,255,4
679,230,5
679,190,5
679,186,5
679,181,4
679,173,1
679,168,2
679,134,3
679,57,5
679,38,4
679,26,2
679,62,4
679,95,4
679,100,4
679,118,4
679,334,3
679,449,3
679,460,5
679,466,3
679,474,4
679,507,5
679,687,1
679,703,5
679,704,5
679,710,5
674,665,3
674,623,4
674,617,2
674,207,5
674,47,3
674,19,2
674,107,4
674,120,5
674,271,3
674,318,3
674,372,4
674,475,3
674,692,5
672,670,3
672,664,4
672,662,2
672,651,5
672,644,4
672,642,2
672,243,4
672,183,4
672,58,5
672,33,2
672,66,4
672,89,4
672,109,3
672,299,3
672,323,3
672,379,4
672,458,4
672,498,4
672,525,3
672,688,5
672,712,3
670,668,1
670,651,3
670,627,2
670,613,2
670,542,4
670,250,4
670,139,4
670,58,2
670,41,5
670,66,3
670,73,5
670,89,2
670,300,4
670,336,4
670,349,4
670,418,3
670,431,3
670,432,4
670,458,4
670,482,4
670,533,2
670,537,5
670,688,5
668,663,5
668,661,4
668,651,4
668,634,4
668,627,4
668,621,2
668,613,4
668,602,5
668,562,5
668,542,5
668,214,5
668,202,2
668,194,3
668,183,4
668,160,5
668,142,4
668,140,5
668,136,3
668,58,4
668,50,4
668,48,4
668,33,4
668,17,5
668,27,4
668,66,2
668,83,4
668,109,3
668,283,5
668,300,5
668,321,4
668,323,3
668,336,3
668,349,5
668,379,2
668,402,4
668,418,4
668,431,3
668,432,4
668,458,4
668,482,5
668,503,5
668,520,2
668,531,4
668,537,4
668,670,1
668,688,5
668,711,5
667,663,5
667,660,4
667,644,5
667,642,5
667,635,4
667,634,5
667,607,5
667,589,4
667,587,4
667,562,5
667,561,5
667,558,5
667,255,5
667,243,2
667,241,2
667,234,3
667,230,4
667,229,5
667,214,5
667,197,5
667,190,5
667,179,3
667,177,2
667,167,1
667,164,3
667,154,3
667,149,3
667,138,4
667,133,5
667,129,3
667,49,2
667,33,4
