512,5.0000,-2.0000,0.0005,0.7071,0.0000,0.0000,0.7071,-0.0000,-0.0000,0.0001,-0.0000,0.0001,0.0001,0.0001,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000
511,-9.0000,2.0000,0.0005,1.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0001,-0.0000,0.0001,0.0001,0.0001,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000
510,-8.0000,-3.0000,0.0005,1.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0001,-0.0000,0.0001,0.0001,0.0001,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000
509,-4.0000,-1.0000,0.0005,0.7071,0.0000,0.0000,0.7071,-0.0000,-0.0000,0.0001,-0.0000,0.0001,0.0001,0.0001,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000
508,4.0000,2.0000,0.0005,0.7071,0.0000,0.0000,0.7071,-0.0000,-0.0000,0.0001,-0.0000,0.0001,0.0001,0.0001,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000
507,6.0000,-4.0000,0.0005,1.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0001,-0.0000,0.0001,0.0001,0.0001,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000
504,-7.0000,-1.0000,0.0005,0.7071,0.0000,0.0000,0.7071,-0.0000,-0.0000,0.0001,-0.0000,0.0001,0.0001,0.0001,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000
502,2.0000,4.0000,0.0005,0.7071,0.0000,0.0000,0.7071,-0.0000,-0.0000,0.0001,-0.0000,0.0001,0.0001,0.0001,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000
498,2.0000,-4.0000,0.0005,0.7071,0.0000,0.0000,0.7071,-0.0000,-0.0000,0.0001,-0.0000,0.0001,0.0001,0.0001,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000
496,-4.0000,-2.0000,0.0005,0.7071,0.0000,0.0000,0.7071,-0.0000,-0.0000,0.0001,-0.0000,0.0001,0.0001,0.0001,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000
