6.000,4.000,0.001,1.000,0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000
6.000,4.000,0.001,1.000,0.000,0.000,0.000,-0.462,-0.328,-0.000,-0.388,0.002,-0.005,-0.004,-0.043,0.004,0.000,0.003,0.019,0.044,-64.532,-47.199,-0.172,-53.301,0.092,-0.955,-0.784
5.999,4.000,0.001,1.000,0.000,0.000,0.000,-0.850,-0.632,-0.006,-0.712,-0.002,-0.017,-0.014,-0.055,0.013,0.000,0.011,0.010,0.066,-17.542,-15.410,-1.049,-16.023,-0.796,-1.340,-1.076
5.999,4.000,0.001,1.000,0.000,0.000,0.001,-0.887,-0.687,-0.021,-0.750,-0.014,-0.032,-0.025,-0.066,0.023,0.000,0.013,0.005,0.115,8.232,3.358,-1.849,8.434,-1.544,-1.722,-1.251
5.998,4.001,0.001,1.000,0.000,0.000,0.002,-0.727,-0.590,-0.043,-0.568,-0.033,-0.051,-0.039,-0.083,0.029,0.000,0.009,0.005,0.153,21.050,14.125,-2.551,24.875,-2.212,-2.139,-1.492
5.997,4.001,0.001,1.000,0.000,0.000,0.002,-0.534,-0.453,-0.071,-0.343,-0.057,-0.075,-0.056,-0.110,0.031,-0.000,0.002,0.010,0.178,14.949,11.304,-3.113,16.670,-2.565,-2.693,-1.921
5.996,4.001,0.000,1.000,0.000,0.000,0.003,-0.447,-0.377,-0.105,-0.261,-0.083,-0.105,-0.078,-0.139,0.031,-0.001,-0.005,0.013,0.186,2.817,3.875,-3.569,0.416,-2.782,-3.279,-2.452
5.994,4.001,0.000,1.000,0.000,0.000,0.004,-0.459,-0.371,-0.143,-0.313,-0.113,-0.141,-0.105,-0.166,0.032,-0.001,-0.005,0.011,0.202,-4.391,-2.155,-4.029,-9.802,-3.064,-3.847,-2.946
5.992,4.002,0.000,1.000,0.000,0.000,0.005,-0.511,-0.394,-0.186,-0.428,-0.145,-0.182,-0.136,-0.188,0.038,-0.001,-0.001,0.006,0.237,-4.602,-1.735,-4.585,-9.976,-3.459,-4.375,-3.328
5.990,4.002,0.000,1.000,0.000,0.000,0.007,-0.539,-0.404,-0.234,-0.487,-0.182,-0.228,-0.171,-0.208,0.045,-0.002,0.000,0.001,0.286,-1.192,-0.436,-5.163,-2.877,-3.952,-4.873,-3.621
5.988,4.003,0.000,1.000,0.000,0.000,0.008,-0.541,-0.405,-0.289,-0.498,-0.224,-0.280,-0.209,-0.228,0.052,-0.002,-0.001,-0.000,0.333,0.410,0.134,-5.736,0.216,-4.392,-5.370,-3.909
5.986,4.003,0.000,1.000,0.000,0.000,0.010,-0.534,-0.403,-0.349,-0.489,-0.270,-0.336,-0.249,-0.248,0.057,-0.003,-0.005,-0.000,0.371,0.881,0.318,-6.278,1.304,-4.798,-5.858,-4.216
5.983,4.004,0.000,1.000,0.000,0.000,0.012,-0.526,-0.400,-0.414,-0.475,-0.320,-0.397,-0.293,-0.268,0.060,-0.003,-0.009,0.000,0.401,0.799,0.324,-6.789,1.472,-5.182,-6.330,-4.541
5.981,4.004,0.000,1.000,0.000,0.000,0.014,-0.519,-0.397,-0.485,-0.461,-0.373,-0.462,-0.340,-0.288,0.062,-0.004,-0.013,0.001,0.425,0.537,0.264,-7.272,1.278,-5.549,-6.788,-4.875
5.978,4.005,0.000,1.000,-0.000,0.000,0.016,-0.515,-0.394,-0.560,-0.449,-0.431,-0.532,-0.391,-0.308,0.064,-0.005,-0.016,0.001,0.447,0.286,0.192,-7.734,0.990,-5.903,-7.229,-5.207
5.974,4.006,0.000,1.000,-0.000,0.000,0.018,-0.513,-0.393,-0.639,-0.441,-0.492,-0.607,-0.444,-0.327,0.065,-0.006,-0.018,0.001,0.467,0.114,0.133,-8.180,0.722,-6.247,-7.656,-5.532
5.971,4.006,0.000,1.000,-0.000,0.000,0.021,-0.512,-0.392,-0.723,-0.435,-0.556,-0.685,-0.501,-0.345,0.066,-0.007,-0.019,0.000,0.486,0.024,0.090,-8.613,0.508,-6.579,-8.070,-5.848
5.967,4.007,0.000,1.000,-0.000,0.000,0.023,-0.512,-0.391,-0.811,-0.430,-0.623,-0.768,-0.561,-0.362,0.067,-0.008,-0.018,-0.001,0.505,-0.015,0.060,-9.035,0.349,-6.901,-8.470,-6.152
5.964,4.008,0.000,1.000,-0.000,0.000,0.026,-0.512,-0.390,-0.904,-0.428,-0.694,-0.855,-0.624,-0.379,0.068,-0.009,-0.017,-0.002,0.523,-0.026,0.041,-9.446,0.237,-7.212,-8.858,-6.444
5.960,4.008,-0.000,1.000,-0.000,0.000,0.028,-0.513,-0.390,-1.000,-0.426,-0.767,-0.945,-0.690,-0.395,0.068,-0.009,-0.016,-0.003,0.542,-0.023,0.028,-9.847,0.159,-7.515,-9.236,-6.726
5.956,4.009,-0.000,1.000,-0.001,0.000,0.031,-0.513,-0.390,-1.101,-0.424,-0.844,-1.039,-0.759,-0.411,0.068,-0.010,-0.015,-0.004,0.560,-0.017,0.019,-10.237,0.106,-7.808,-9.603,-6.996
5.952,4.010,-0.000,0.999,-0.001,0.000,0.034,-0.513,-0.390,-1.205,-0.423,-0.923,-1.137,-0.830,-0.426,0.067,-0.010,-0.013,-0.004,0.578,-0.010,0.014,-10.616,0.070,-8.091,-9.959,-7.256
5.947,4.010,-0.000,0.999,-0.001,0.000,0.037,-0.513,-0.390,-1.313,-0.423,-1.006,-1.239,-0.904,-0.440,0.067,-0.011,-0.011,-0.005,0.595,-0.006,0.010,-10.983,0.046,-8.366,-10.304,-7.507
5.943,4.011,-0.000,0.999,-0.001,0.000,0.040,-0.513,-0.390,-1.425,-0.422,-1.091,-1.343,-0.980,-0.454,0.066,-0.011,-0.008,-0.005,0.613,-0.003,0.007,-11.339,0.029,-8.631,-10.638,-7.749
5.938,4.012,-0.001,0.999,-0.001,0.000,0.043,-0.513,-0.389,-1.540,-0.422,-1.178,-1.451,-1.059,-0.467,0.065,-0.011,-0.004,-0.006,0.629,-0.001,0.005,-11.682,0.019,-8.888,-10.961,-7.981
5.934,4.012,-0.001,0.999,-0.001,0.000,0.046,-0.513,-0.389,-1.658,-0.422,-1.268,-1.563,-1.140,-0.480,0.064,-0.010,0.000,-0.006,0.645,-0.000,0.003,-12.013,0.013,-9.137,-11.273,-8.206
5.929,4.013,-0.001,0.999,-0.001,0.000,0.050,-0.513,-0.389,-1.780,-0.422,-1.361,-1.677,-1.223,-0.492,0.062,-0.010,0.005,-0.007,0.661,0.000,0.001,-12.332,0.009,-9.377,-11.573,-8.423
5.924,4.014,-0.001,0.999,-0.001,0.000,0.053,-0.513,-0.389,-1.905,-0.422,-1.456,-1.794,-1.308,-0.504,0.060,-0.009,0.010,-0.008,0.676,0.000,-0.001,-12.637,0.007,-9.609,-11.862,-8.633
5.919,4.014,-0.001,0.998,-0.001,0.000,0.056,-0.513,-0.389,-2.033,-0.422,-1.553,-1.914,-1.395,-0.516,0.058,-0.008,0.015,-0.008,0.691,0.000,-0.002,-12.930,0.006,-9.833,-12.139,-8.836
5.913,4.015,-0.001,0.998,-0.001,0.000,0.060,-0.513,-0.389,-2.163,-0.422,-1.653,-2.037,-1.485,-0.527,0.056,-0.006,0.019,-0.009,0.705,0.000,-0.003,-13.211,0.005,-10.048,-12.406,-9.031
5.908,4.015,-0.001,0.998,-0.000,0.000,0.063,-0.513,-0.389,-2.297,-0.422,-1.754,-2.162,-1.576,-0.537,0.053,-0.005,0.022,-0.010,0.720,0.000,-0.004,-13.480,0.004,-10.255,-12.662,-9.219
5.903,4.016,-0.001,0.998,-0.000,0.000,0.067,-0.513,-0.390,-2.433,-0.422,-1.858,-2.290,-1.669,-0.548,0.050,-0.004,0.024,-0.011,0.734,0.000,-0.004,-13.738,0.004,-10.455,-12.907,-9.401
5.897,4.016,-0.001,0.997,-0.000,-0.000,0.071,-0.513,-0.390,-2.572,-0.422,-1.963,-2.420,-1.764,-0.558,0.047,-0.003,0.025,-0.011,0.748,0.000,-0.004,-13.986,0.004,-10.648,-13.143,-9.578
5.891,4.017,-0.001,0.997,-0.000,-0.000,0.074,-0.513,-0.390,-2.713,-0.422,-2.071,-2.553,-1.861,-0.568,0.044,-0.002,0.024,-0.011,0.761,0.000,-0.004,-14.224,0.004,-10.834,-13.371,-9.749
5.886,4.017,-0.001,0.997,0.000,-0.000,0.078,-0.513,-0.390,-2.856,-0.422,-2.180,-2.688,-1.959,-0.577,0.041,-0.001,0.022,-0.010,0.774,0.000,-0.004,-14.454,0.004,-11.015,-13.591,-9.914
5.880,4.018,-0.001,0.997,0.000,-0.000,0.082,-0.513,-0.390,-3.002,-0.421,-2.291,-2.825,-2.059,-0.587,0.037,-0.000,0.018,-0.009,0.787,0.001,-0.003,-14.676,0.004,-11.188,-13.803,-10.075
5.874,4.018,-0.001,0.996,0.000,-0.000,0.086,-0.513,-0.390,-3.150,-0.421,-2.404,-2.964,-2.160,-0.596,0.033,0.000,0.013,-0.009,0.799,0.001,-0.002,-14.892,0.004,-11.356,-14.010,-10.230
5.868,4.018,-0.001,0.996,0.000,-0.000,0.090,-0.513,-0.390,-3.300,-0.421,-2.518,-3.105,-2.264,-0.604,0.028,0.001,0.008,-0.008,0.811,0.001,-0.002,-15.102,0.004,-11.518,-14.211,-10.379
5.862,4.019,-0.001,0.996,0.000,-0.000,0.094,-0.513,-0.390,-3.452,-0.421,-2.634,-3.248,-2.368,-0.613,0.024,0.001,0.003,-0.007,0.823,0.001,-0.001,-15.308,0.003,-11.675,-14.408,-10.523
5.856,4.019,-0.001,0.995,0.000,-0.000,0.098,-0.513,-0.390,-3.606,-0.421,-2.751,-3.393,-2.474,-0.622,0.019,0.001,-0.001,-0.006,0.835,0.001,-0.001,-15.509,0.003,-11.827,-14.600,-10.663
5.849,4.019,-0.001,0.995,0.000,-0.000,0.103,-0.513,-0.390,-3.762,-0.421,-2.870,-3.540,-2.581,-0.630,0.014,0.001,-0.004,-0.006,0.846,0.000,-0.001,-15.706,0.003,-11.974,-14.789,-10.796
5.843,4.019,-0.001,0.994,0.000,-0.000,0.107,-0.513,-0.390,-3.920,-0.421,-2.991,-3.689,-2.690,-0.638,0.009,0.001,-0.004,-0.006,0.858,0.000,-0.001,-15.899,0.002,-12.116,-14.974,-10.925
5.837,4.019,-0.001,0.994,0.000,-0.000,0.111,-0.513,-0.390,-4.080,-0.421,-3.113,-3.839,-2.800,-0.645,0.004,0.002,-0.001,-0.007,0.869,0.000,-0.002,-16.087,0.002,-12.253,-15.155,-11.047
5.830,4.019,-0.001,0.993,0.000,-0.000,0.115,-0.513,-0.390,-4.241,-0.421,-3.236,-3.992,-2.911,-0.653,-0.001,0.003,0.005,-0.009,0.881,-0.000,-0.002,-16.268,0.001,-12.387,-15.331,-11.165
5.824,4.019,-0.001,0.993,0.000,-0.000,0.120,-0.513,-0.390,-4.405,-0.421,-3.360,-4.146,-3.023,-0.660,-0.006,0.004,0.015,-0.010,0.893,-0.000,-0.003,-16.442,0.001,-12.517,-15.501,-11.279
5.817,4.019,-0.001,0.992,0.000,-0.001,0.124,-0.513,-0.390,-4.570,-0.421,-3.486,-4.302,-3.136,-0.667,-0.012,0.005,0.027,-0.012,0.906,-0.001,-0.005,-16.607,0.001,-12.646,-15.664,-11.390
5.810,4.019,-0.001,0.992,0.001,-0.001,0.129,-0.513,-0.390,-4.737,-0.421,-3.613,-4.459,-3.251,-0.674,-0.017,0.006,0.041,-0.013,0.919,-0.001,-0.006,-16.761,0.001,-12.774,-15.820,-11.500
5.804,4.019,-0.001,0.991,0.001,-0.001,0.133,-0.513,-0.390,-4.905,-0.421,-3.742,-4.618,-3.366,-0.681,-0.023,0.008,0.055,-0.013,0.931,-0.001,-0.006,-16.905,0.001,-12.901,-15.966,-11.609
5.797,4.018,-0.001,0.990,0.001,-0.001,0.138,-0.513,-0.390,-5.075,-0.421,-3.871,-4.778,-3.483,-0.688,-0.029,0.009,0.068,-0.012,0.943,-0.000,-0.006,-17.036,0.001,-13.028,-16.102,-11.720
5.790,4.018,-0.001,0.990,0.002,-0.001,0.143,-0.513,-0.390,-5.246,-0.421,-4.002,-4.940,-3.601,-0.694,-0.036,0.010,0.079,-0.010,0.955,-0.000,-0.006,-17.156,0.002,-13.155,-16.227,-11.833
5.783,4.018,-0.001,0.989,0.002,-0.001,0.147,-0.513,-0.390,-5.418,-0.421,-4.135,-5.103,-3.720,-0.701,-0.043,0.011,0.085,-0.008,0.965,0.000,-0.005,-17.264,0.003,-13.281,-16.341,-11.949
5.776,4.017,-0.001,0.988,0.002,-0.001,0.152,-0.513,-0.390,-5.591,-0.421,-4.268,-5.267,-3.840,-0.708,-0.050,0.012,0.085,-0.005,0.974,0.001,-0.003,-17.361,0.003,-13.406,-16.445,-12.068
5.769,4.017,-0.000,0.988,0.003,-0.001,0.157,-0.513,-0.390,-5.765,-0.421,-4.403,-5.432,-3.961,-0.714,-0.058,0.012,0.079,-0.002,0.981,0.001,-0.001,-17.451,0.004,-13.528,-16.539,-12.190
5.762,4.016,-0.000,0.987,0.003,-0.001,0.162,-0.513,-0.390,-5.940,-0.421,-4.539,-5.598,-4.084,-0.720,-0.067,0.012,0.064,0.002,0.986,0.002,0.001,-17.534,0.005,-13.646,-16.626,-12.314
5.754,4.015,-0.000,0.986,0.003,-0.000,0.167,-0.513,-0.390,-6.116,-0.421,-4.676,-5.764,-4.207,-0.726,-0.076,0.011,0.042,0.007,0.988,0.002,0.004,-17.613,0.005,-13.759,-16.709,-12.441
5.747,4.015,-0.000,0.985,0.004,-0.000,0.172,-0.513,-0.390,-6.293,-0.421,-4.814,-5.932,-4.332,-0.731,-0.085,0.009,0.014,0.014,0.987,0.002,0.006,-17.693,0.006,-13.866,-16.792,-12.569
5.740,4.014,0.000,0.984,0.004,-0.000,0.177,-0.513,-0.390,-6.470,-0.421,-4.953,-6.100,-4.459,-0.736,-0.095,0.006,-0.019,0.021,0.985,0.002,0.008,-17.778,0.005,-13.965,-16.876,-12.692
5.732,4.013,0.000,0.983,0.003,-0.000,0.181,-0.513,-0.390,-6.648,-0.421,-5.093,-6.269,-4.586,-0.741,-0.105,0.004,-0.056,0.027,0.985,0.002,0.009,-17.877,0.005,-14.050,-16.967,-12.797
5.725,4.012,0.000,0.983,0.003,-0.000,0.186,-0.513,-0.390,-6.828,-0.421,-5.234,-6.439,-4.715,-0.745,-0.114,0.001,-0.093,0.029,0.987,0.002,0.010,-17.991,0.004,-14.121,-17.066,-12.881
5.717,4.010,0.000,0.982,0.002,-0.000,0.191,-0.513,-0.390,-7.008,-0.421,-5.375,-6.611,-4.844,-0.748,-0.122,-0.001,-0.126,0.028,0.990,0.001,0.009,-18.120,0.003,-14.179,-17.174,-12.945
5.710,4.009,0.000,0.981,0.002,-0.000,0.196,-0.513,-0.390,-7.190,-0.421,-5.517,-6.783,-4.973,-0.751,-0.131,-0.003,-0.152,0.026,0.993,0.001,0.008,-18.260,0.002,-14.225,-17.292,-12.991
5.702,4.008,0.000,0.980,0.001,-0.000,0.201,-0.513,-0.390,-7.373,-0.421,-5.660,-6.957,-5.104,-0.753,-0.139,-0.004,-0.169,0.021,0.998,0.001,0.007,-18.409,0.001,-14.261,-17.417,-13.020
5.695,4.006,-0.000,0.979,-0.000,-0.000,0.206,-0.513,-0.390,-7.558,-0.421,-5.803,-7.131,-5.234,-0.755,-0.146,-0.005,-0.174,0.015,1.002,0.000,0.006,-18.564,0.000,-14.289,-17.547,-13.035
5.687,4.005,-0.000,0.978,-0.001,-0.000,0.211,-0.513,-0.390,-7.745,-0.421,-5.946,-7.307,-5.364,-0.756,-0.154,-0.005,-0.168,0.008,1.008,-0.000,0.005,-18.719,-0.000,-14.310,-17.681,-13.038
5.680,4.003,-0.000,0.976,-0.002,-0.001,0.216,-0.513,-0.389,-7.933,-0.421,-6.089,-7.485,-5.495,-0.757,-0.161,-0.005,-0.155,-0.001,1.017,-0.001,0.003,-18.877,-0.002,-14.326,-17.815,-13.023
5.672,4.002,-0.000,0.975,-0.002,-0.001,0.221,-0.513,-0.389,-8.122,-0.421,-6.232,-7.664,-5.625,-0.758,-0.167,-0.004,-0.135,-0.009,1.028,-0.001,0.000,-19.033,-0.003,-14.339,-17.949,-12.998
5.665,4.000,-0.000,0.974,-0.003,-0.001,0.226,-0.513,-0.389,-8.313,-0.421,-6.376,-7.844,-5.754,-0.759,-0.174,-0.003,-0.110,-0.015,1.040,-0.002,-0.002,-19.179,-0.004,-14.356,-18.079,-12.972
5.657,3.998,-0.000,0.973,-0.003,-0.001,0.231,-0.513,-0.390,-8.506,-0.421,-6.519,-8.025,-5.884,-0.759,-0.181,-0.002,-0.082,-0.018,1.052,-0.002,-0.004,-19.314,-0.006,-14.379,-18.203,-12.951
5.649,3.996,-0.000,0.972,-0.004,-0.001,0.236,-0.513,-0.390,-8.699,-0.421,-6.663,-8.208,-6.014,-0.760,-0.188,-0.001,-0.051,-0.016,1.064,-0.003,-0.005,-19.438,-0.007,-14.413,-18.320,-12.937
5.642,3.994,-0.000,0.971,-0.004,-0.001,0.241,-0.513,-0.390,-8.894,-0.421,-6.807,-8.392,-6.143,-0.760,-0.195,-0.002,-0.019,-0.008,1.079,-0.003,-0.006,-19.559,-0.008,-14.457,-18.429,-12.925
5.634,3.992,-0.000,0.969,-0.004,-0.001,0.246,-0.513,-0.390,-9.091,-0.421,-6.952,-8.577,-6.272,-0.761,-0.201,-0.003,0.010,0.002,1.095,-0.003,-0.005,-19.678,-0.008,-14.514,-18.529,-12.915
5.627,3.990,-0.000,0.968,-0.004,-0.001,0.252,-0.513,-0.390,-9.288,-0.421,-7.098,-8.762,-6.401,-0.761,-0.209,-0.005,0.035,0.012,1.111,-0.002,-0.004,-19.794,-0.008,-14.580,-18.617,-12.914
5.619,3.988,-0.000,0.966,-0.004,-0.001,0.257,-0.513,-0.390,-9.486,-0.421,-7.244,-8.949,-6.530,-0.762,-0.216,-0.007,0.053,0.019,1.125,-0.002,-0.003,-19.899,-0.008,-14.655,-18.691,-12.925
5.611,3.986,-0.000,0.965,-0.003,-0.001,0.263,-0.513,-0.390,-9.686,-0.421,-7.391,-9.136,-6.660,-0.762,-0.225,-0.008,0.064,0.021,1.135,-0.001,-0.002,-19.992,-0.007,-14.736,-18.752,-12.951
5.604,3.984,-0.001,0.963,-0.003,-0.001,0.268,-0.513,-0.390,-9.886,-0.421,-7.539,-9.324,-6.789,-0.761,-0.234,-0.008,0.071,0.017,1.141,-0.001,-0.001,-20.072,-0.006,-14.821,-18.804,-12.991
5.596,3.981,-0.001,0.962,-0.003,-0.001,0.274,-0.513,-0.390,-10.087,-0.421,-7.687,-9.512,-6.920,-0.760,-0.243,-0.008,0.074,0.009,1.146,-0.001,-0.000,-20.138,-0.005,-14.908,-18.848,-13.043
5.589,3.979,-0.001,0.960,-0.002,-0.000,0.279,-0.513,-0.390,-10.289,-0.421,-7.837,-9.701,-7.050,-0.759,-0.252,-0.008,0.075,-0.002,1.148,-0.000,-0.001,-20.192,-0.003,-14.993,-18.889,-13.105
5.581,3.976,-0.001,0.959,-0.002,-0.000,0.285,-0.513,-0.390,-10.491,-0.421,-7.987,-9.890,-7.182,-0.758,-0.262,-0.006,0.076,-0.016,1.149,-0.000,-0.001,-20.233,-0.002,-15.075,-18.930,-13.172
5.573,3.974,-0.001,0.957,-0.002,-0.000,0.290,-0.513,-0.390,-10.694,-0.421,-8.138,-10.079,-7.314,-0.757,-0.271,-0.004,0.079,-0.030,1.151,-0.000,-0.003,-20.264,-0.000,-15.153,-18.973,-13.243
5.566,3.971,-0.001,0.955,-0.001,-0.000,0.296,-0.513,-0.390,-10.896,-0.421,-8.290,-10.269,-7.447,-0.755,-0.281,-0.002,0.085,-0.041,1.154,0.000,-0.004,-20.284,0.001,-15.226,-19.018,-13.316
5.558,3.968,-0.001,0.954,-0.001,-0.000,0.301,-0.513,-0.390,-11.099,-0.421,-8.443,-10.460,-7.580,-0.754,-0.290,0.001,0.092,-0.049,1.158,0.000,-0.005,-20.296,0.002,-15.295,-19.064,-13.390
5.551,3.965,-0.001,0.952,-0.000,-0.001,0.307,-0.513,-0.390,-11.302,-0.421,-8.596,-10.651,-7.714,-0.753,-0.299,0.004,0.102,-0.052,1.163,0.000,-0.006,-20.298,0.003,-15.361,-19.110,-13.467
5.543,3.962,-0.001,0.950,0.000,-0.001,0.312,-0.513,-0.390,-11.505,-0.421,-8.750,-10.842,-7.849,-0.752,-0.309,0.006,0.111,-0.049,1.168,0.000,-0.007,-20.292,0.004,-15.426,-19.153,-13.546
5.536,3.959,-0.001,0.948,0.001,-0.001,0.318,-0.513,-0.390,-11.708,-0.421,-8.905,-11.034,-7.985,-0.752,-0.319,0.008,0.118,-0.040,1.173,0.000,-0.006,-20.279,0.004,-15.492,-19.189,-13.629
5.528,3.956,-0.001,0.946,0.002,-0.001,0.323,-0.513,-0.390,-11.911,-0.421,-9.060,-11.226,-8.122,-0.751,-0.329,0.009,0.122,-0.026,1.177,0.001,-0.004,-20.261,0.004,-15.559,-19.216,-13.717
5.521,3.952,-0.001,0.944,0.002,-0.001,0.329,-0.513,-0.390,-12.113,-0.421,-9.216,-11.418,-8.260,-0.750,-0.340,0.010,0.120,-0.009,1.178,0.001,-0.002,-20.239,0.004,-15.628,-19.232,-13.810
5.513,3.949,-0.000,0.942,0.003,-0.000,0.334,-0.513,-0.390,-12.316,-0.421,-9.372,-11.610,-8.398,-0.749,-0.351,0.009,0.111,0.009,1.177,0.001,0.001,-20.215,0.003,-15.698,-19.235,-13.907
5.506,3.945,-0.000,0.940,0.003,-0.000,0.340,-0.513,-0.390,-12.518,-0.421,-9.530,-11.803,-8.538,-0.748,-0.363,0.008,0.095,0.026,1.174,0.001,0.004,-20.193,0.002,-15.769,-19.228,-14.006
5.498,3.942,-0.000,0.938,0.004,0.000,0.345,-0.513,-0.390,-12.719,-0.421,-9.688,-11.995,-8.678,-0.746,-0.375,0.006,0.073,0.039,1.167,0.001,0.007,-20.182,0.002,-15.835,-19.210,-14.102
5.491,3.938,-0.000,0.936,0.004,0.000,0.351,-0.513,-0.390,-12.921,-0.421,-9.846,-12.187,-8.820,-0.743,-0.387,0.003,0.045,0.049,1.155,0.002,0.010,-20.187,0.001,-15.893,-19.186,-14.201
