3.000,-4.000,0.001,0.707,0.000,0.000,0.707,-0.000,-0.000,0.000,-0.000,0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000
3.000,-4.000,0.001,0.707,0.000,-0.000,0.707,0.228,0.182,0.001,0.167,0.001,0.004,0.004,-0.001,0.035,0.000,0.003,-0.022,-0.008,36.329,30.846,0.217,27.387,0.246,0.732,0.700
3.000,-3.999,0.001,0.707,0.000,-0.000,0.707,0.508,0.456,0.006,0.395,0.007,0.013,0.014,-0.008,0.056,0.000,0.008,-0.021,0.047,15.835,19.068,0.778,15.173,1.012,1.116,1.286
3.000,-3.999,0.001,0.707,0.000,-0.000,0.707,0.529,0.502,0.018,0.451,0.022,0.026,0.029,-0.016,0.073,0.000,0.010,-0.015,0.107,-10.933,-10.327,1.598,-3.620,1.878,1.356,1.778
3.000,-3.998,0.001,0.706,0.000,-0.000,0.708,0.339,0.296,0.037,0.348,0.044,0.041,0.049,-0.019,0.093,0.000,0.005,-0.013,0.127,-23.038,-26.187,2.285,-14.835,2.575,1.696,2.233
2.999,-3.997,0.001,0.706,0.000,-0.000,0.708,0.165,0.092,0.062,0.221,0.072,0.060,0.074,-0.018,0.120,0.000,-0.002,-0.014,0.101,-8.587,-11.306,2.590,-7.878,2.946,2.245,2.714
2.999,-3.995,0.001,0.706,0.000,-0.000,0.709,0.202,0.108,0.088,0.230,0.102,0.086,0.104,-0.017,0.149,0.000,-0.006,-0.016,0.084,13.775,12.826,2.736,8.613,3.178,2.840,3.239
2.999,-3.994,0.001,0.705,0.000,-0.000,0.709,0.369,0.288,0.117,0.345,0.136,0.117,0.139,-0.024,0.171,-0.000,0.002,-0.010,0.127,15.936,19.444,2.985,11.501,3.657,3.220,3.773
2.999,-3.992,0.001,0.705,0.000,-0.000,0.709,0.458,0.421,0.149,0.415,0.176,0.150,0.179,-0.035,0.186,-0.001,0.010,-0.000,0.200,1.141,5.272,3.470,1.921,4.341,3.400,4.249
2.998,-3.990,0.001,0.704,0.001,-0.000,0.710,0.396,0.385,0.187,0.381,0.223,0.185,0.223,-0.041,0.201,-0.002,0.009,0.005,0.245,-11.832,-10.913,4.036,-7.775,4.977,3.611,4.672
2.998,-3.988,0.000,0.703,0.001,-0.000,0.711,0.272,0.259,0.229,0.291,0.275,0.223,0.272,-0.041,0.222,-0.002,0.002,0.003,0.240,-10.585,-11.373,4.445,-8.571,5.409,3.997,5.080
2.998,-3.986,0.000,0.702,0.001,-0.000,0.712,0.229,0.207,0.275,0.245,0.331,0.265,0.325,-0.040,0.245,-0.003,-0.001,0.001,0.223,2.182,1.550,4.682,-0.103,5.689,4.473,5.508
2.997,-3.983,0.000,0.701,0.001,-0.000,0.713,0.300,0.281,0.323,0.284,0.389,0.312,0.382,-0.045,0.266,-0.003,0.006,0.001,0.243,10.158,11.308,4.897,6.472,6.043,4.856,5.966
2.997,-3.980,0.000,0.700,0.001,-0.000,0.714,0.386,0.387,0.373,0.342,0.452,0.361,0.444,-0.054,0.282,-0.004,0.014,0.005,0.299,5.433,8.001,5.226,4.122,6.563,5.078,6.411
