-3.000,-3.000,0.001,1.000,0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000
-3.000,-3.000,0.000,1.000,0.000,0.000,0.000,-0.251,-0.183,-0.001,-0.201,-0.000,-0.004,-0.004,-0.038,0.002,-0.000,0.003,0.020,0.029,-39.925,-29.971,-0.345,-34.116,-0.169,-0.841,-0.732
-3.001,-3.000,0.000,1.000,0.000,0.000,0.000,-0.551,-0.428,-0.008,-0.493,-0.005,-0.016,-0.013,-0.060,0.009,-0.000,0.009,0.016,0.051,-15.891,-15.534,-1.104,-18.766,-0.842,-1.391,-1.184
-3.001,-3.000,0.000,1.000,0.000,0.000,0.001,-0.569,-0.484,-0.023,-0.533,-0.018,-0.032,-0.027,-0.075,0.017,-0.000,0.010,0.009,0.086,11.298,4.031,-1.904,11.121,-1.686,-1.814,-1.459
-3.002,-3.000,0.000,1.000,0.000,0.000,0.001,-0.374,-0.374,-0.046,-0.317,-0.039,-0.052,-0.043,-0.095,0.021,-0.000,0.005,0.008,0.110,23.789,15.481,-2.613,27.488,-2.398,-2.269,-1.802
-3.003,-2.999,0.000,1.000,0.000,0.000,0.002,-0.192,-0.240,-0.075,-0.100,-0.064,-0.078,-0.063,-0.125,0.019,-0.000,-0.003,0.012,0.116,9.420,8.517,-3.108,12.198,-2.714,-2.849,-2.338
-3.005,-2.999,0.000,1.000,0.000,0.000,0.002,-0.225,-0.246,-0.108,-0.115,-0.092,-0.109,-0.090,-0.157,0.019,-0.000,-0.005,0.012,0.125,-13.953,-8.546,-3.457,-13.489,-2.844,-3.484,-2.930
-3.006,-2.999,0.000,1.000,0.000,0.000,0.003,-0.398,-0.363,-0.145,-0.309,-0.122,-0.147,-0.122,-0.182,0.026,-0.001,0.004,0.005,0.162,-16.047,-11.550,-3.983,-20.335,-3.147,-4.059,-3.358
-3.008,-2.999,0.000,1.000,0.000,0.000,0.004,-0.485,-0.432,-0.188,-0.444,-0.156,-0.190,-0.156,-0.197,0.036,-0.001,0.011,-0.005,0.216,-1.277,-2.061,-4.657,-5.815,-3.693,-4.517,-3.592
-3.010,-2.998,0.000,1.000,0.000,0.000,0.005,-0.429,-0.403,-0.238,-0.417,-0.196,-0.237,-0.193,-0.213,0.043,-0.001,0.006,-0.007,0.256,10.924,7.017,-5.291,9.729,-4.278,-4.940,-3.827
-3.013,-2.998,0.000,1.000,0.000,0.000,0.006,-0.312,-0.320,-0.293,-0.301,-0.241,-0.289,-0.233,-0.236,0.043,-0.002,-0.007,-0.001,0.269,10.236,8.081,-5.794,10.855,-4.719,-5.403,-4.208
-3.015,-2.997,0.000,1.000,0.000,0.000,0.008,-0.266,-0.274,-0.353,-0.249,-0.290,-0.345,-0.278,-0.262,0.041,-0.003,-0.013,0.003,0.275,-1.437,0.551,-6.189,-1.106,-4.990,-5.918,-4.681
-3.018,-2.997,0.000,1.000,0.000,0.000,0.009,-0.330,-0.306,-0.417,-0.318,-0.341,-0.407,-0.327,-0.285,0.044,-0.004,-0.011,0.003,0.303,-9.458,-5.863,-6.625,-10.907,-5.244,-6.441,-5.085
-3.021,-2.997,0.000,1.000,0.000,0.000,0.011,-0.406,-0.358,-0.486,-0.413,-0.395,-0.474,-0.379,-0.302,0.051,-0.005,-0.007,-0.001,0.349,-4.368,-3.287,-7.167,-6.548,-5.636,-6.902,-5.350
