382,64,2
382,211,2
382,473,2
382,556,1
382,566,1
385,362,2
385,450,1
391,98,2
391,336,2
391,465,2
391,521,1
391,584,2
265,393,2
265,556,2
522,151,1
522,479,2
522,130,2
393,273,2
393,626,2
398,645,2
266,643,2
415,295,2
415,189,2
415,329,2
415,156,1
415,468,2
415,472,2
158,424,2
189,415,2
417,114,2
417,40,2
417,191,2
417,578,2
630,645,2
62,213,2
62,343,2
424,221,2
556,4,1
556,266,2
556,221,2
556,382,1
556,623,2
15,425,1
529,76,2
529,284,1
529,644,2
425,496,2
425,499,2
425,592,1
428,447,1
428,493,2
428,558,2
428,564,2
118,434,2
118,473,2
434,28,1
434,118,2
180,541,2
180,550,2
444,303,2
444,456,2
444,539,2
444,542,2
533,505,2
533,331,2
533,384,2
533,544,1
450,300,1
450,220,2
450,385,1
450,626,2
453,98,1
453,462,2
453,521,2
455,278,1
456,6,2
462,521,2
465,453,1
467,542,1
392,502,2
392,578,2
472,342,1
472,124,1
472,409,2
473,265,2
97,479,2
611,19,2
479,603,2
490,434,2
490,118,2
490,7,2
490,566,2
490,643,2
493,84,2
495,84,2
495,342,2
495,329,1
495,5,1
323,495,2
496,15,1
498,494,2
499,228,1
500,6,1
500,357,2
502,40,2
494,506,2
494,531,2
506,10,2
506,234,2
506,646,1
137,511,2
394,602,2
130,522,2
130,609,2
537,290,2
537,307,1
537,556,2
537,643,2
303,542,2
46,545,2
19,447,2
560,157,2
7,64,2
7,566,2
548,225,2
471,554,2
471,562,2
250,560,2
250,621,2
563,357,2
42,337,2
583,149,2
583,648,2
592,425,1
602,295,2
75,36,2
75,490,2
616,624,1

