-7.000,-7.000,0.001,1.000,0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000
-7.000,-7.000,0.001,1.000,0.000,-0.000,0.000,-0.337,-0.242,0.006,-0.275,0.007,0.002,0.002,0.015,-0.001,0.000,-0.001,-0.012,0.011,-48.789,-36.659,0.991,-41.807,1.128,0.363,0.409
-7.000,-7.000,0.001,1.000,-0.000,-0.000,-0.000,-0.690,-0.522,0.018,-0.612,0.020,0.009,0.008,0.047,-0.012,0.001,-0.011,-0.027,-0.072,-16.328,-14.679,1.541,-16.917,1.392,1.136,0.875
-6.999,-7.000,0.001,1.000,-0.000,-0.000,-0.001,-0.707,-0.570,0.037,-0.636,0.034,0.024,0.019,0.077,-0.026,0.001,-0.019,-0.031,-0.163,11.446,4.732,2.111,12.678,1.512,1.923,1.281
-6.998,-7.001,0.001,1.000,-0.000,-0.000,-0.002,-0.509,-0.455,0.060,-0.402,0.050,0.047,0.034,0.106,-0.032,0.001,-0.012,-0.028,-0.197,24.583,15.887,2.600,29.793,1.707,2.606,1.770
-6.997,-7.001,0.001,1.000,-0.000,-0.001,-0.002,-0.309,-0.314,0.088,-0.159,0.070,0.075,0.055,0.130,-0.027,0.001,0.009,-0.018,-0.160,11.951,9.823,3.036,14.690,2.280,3.049,2.312
-6.996,-7.001,0.001,1.000,-0.000,-0.001,-0.003,-0.321,-0.305,0.121,-0.165,0.097,0.107,0.080,0.147,-0.024,0.000,0.015,-0.007,-0.129,-12.910,-7.412,3.579,-14.658,3.092,3.361,2.741
-6.994,-7.001,0.001,1.000,-0.000,-0.001,-0.004,-0.454,-0.390,0.160,-0.338,0.130,0.143,0.109,0.168,-0.030,-0.000,0.007,-0.004,-0.165,-10.000,-7.167,4.106,-15.838,3.540,3.842,3.100
-6.992,-7.002,0.001,1.000,-0.000,-0.001,-0.005,-0.510,-0.432,0.204,-0.447,0.167,0.185,0.142,0.189,-0.041,-0.001,-0.003,-0.001,-0.233,-1.638,-1.767,4.660,-5.815,3.798,4.402,3.392
-6.990,-7.002,0.001,1.000,-0.000,-0.001,-0.006,-0.503,-0.434,0.253,-0.475,0.206,0.231,0.177,0.209,-0.051,-0.002,-0.008,0.003,-0.293,2.395,1.084,5.217,-0.678,4.091,4.934,3.661
-6.988,-7.003,0.000,1.000,-0.000,-0.001,-0.008,-0.473,-0.417,0.308,-0.471,0.249,0.283,0.215,0.228,-0.059,-0.003,-0.009,0.005,-0.336,3.085,2.077,5.742,1.214,4.422,5.431,3.952
-6.986,-7.003,0.000,1.000,-0.000,-0.001,-0.010,-0.446,-0.396,0.368,-0.456,0.295,0.340,0.256,0.248,-0.064,-0.003,-0.009,0.007,-0.364,2.235,1.822,6.239,1.569,4.773,5.900,4.273
-6.983,-7.004,0.000,1.000,-0.000,-0.001,-0.011,-0.429,-0.381,0.433,-0.441,0.344,0.401,0.301,0.267,-0.068,-0.004,-0.009,0.007,-0.384,1.228,1.220,6.711,1.371,5.131,6.347,4.610
-6.980,-7.005,0.000,1.000,-0.000,-0.001,-0.013,-0.421,-0.372,0.502,-0.429,0.397,0.467,0.349,0.286,-0.072,-0.005,-0.010,0.007,-0.401,0.476,0.651,7.163,1.039,5.487,6.778,4.950
-6.977,-7.005,0.000,1.000,-0.000,-0.000,-0.015,-0.418,-0.367,0.576,-0.420,0.454,0.537,0.400,0.304,-0.077,-0.006,-0.011,0.007,-0.418,0.056,0.265,7.600,0.738,5.835,7.196,5.282
-6.974,-7.006,0.000,1.000,-0.000,-0.000,-0.018,-0.419,-0.366,0.654,-0.414,0.514,0.611,0.454,0.322,-0.081,-0.006,-0.013,0.007,-0.436,-0.114,0.087,8.024,0.510,6.173,7.603,5.602
-6.971,-7.007,0.000,1.000,-0.000,-0.000,-0.020,-0.420,-0.365,0.736,-0.410,0.577,0.689,0.512,0.338,-0.086,-0.007,-0.015,0.007,-0.453,-0.141,0.024,8.437,0.350,6.500,7.998,5.909
-6.967,-7.008,0.000,1.000,-0.001,-0.000,-0.022,-0.421,-0.365,0.823,-0.407,0.644,0.771,0.572,0.354,-0.091,-0.008,-0.016,0.007,-0.471,-0.103,0.000,8.842,0.243,6.816,8.383,6.203
-6.964,-7.009,0.000,1.000,-0.001,-0.000,-0.025,-0.422,-0.365,0.913,-0.405,0.714,0.856,0.636,0.369,-0.097,-0.009,-0.016,0.006,-0.489,-0.060,-0.004,9.238,0.168,7.121,8.756,6.486
-6.960,-7.010,-0.000,1.000,-0.001,-0.000,-0.027,-0.423,-0.365,1.007,-0.403,0.786,0.946,0.702,0.384,-0.102,-0.009,-0.015,0.005,-0.506,-0.030,-0.003,9.623,0.116,7.416,9.119,6.757
-6.956,-7.011,-0.000,1.000,-0.001,-0.000,-0.030,-0.423,-0.365,1.106,-0.402,0.862,1.039,0.771,0.398,-0.107,-0.010,-0.014,0.004,-0.524,-0.011,-0.001,9.998,0.080,7.700,9.472,7.019
-6.952,-7.012,-0.000,0.999,-0.001,-0.000,-0.032,-0.423,-0.365,1.207,-0.402,0.940,1.135,0.842,0.411,-0.113,-0.011,-0.013,0.004,-0.541,-0.002,0.000,10.363,0.054,7.976,9.814,7.271
-6.948,-7.013,-0.000,0.999,-0.001,-0.000,-0.035,-0.423,-0.365,1.313,-0.401,1.021,1.235,0.916,0.423,-0.119,-0.011,-0.011,0.003,-0.557,0.002,0.001,10.716,0.036,8.241,10.146,7.513
-6.944,-7.014,-0.000,0.999,-0.001,-0.000,-0.038,-0.423,-0.365,1.422,-0.401,1.105,1.338,0.993,0.435,-0.125,-0.011,-0.008,0.003,-0.573,0.003,0.001,11.058,0.024,8.498,10.467,7.748
-6.939,-7.016,-0.001,0.999,-0.001,-0.000,-0.041,-0.423,-0.365,1.534,-0.401,1.191,1.444,1.071,0.447,-0.130,-0.011,-0.005,0.002,-0.588,0.002,-0.000,11.388,0.016,8.747,10.777,7.974
-6.935,-7.017,-0.001,0.999,-0.001,-0.000,-0.044,-0.423,-0.365,1.649,-0.401,1.280,1.553,1.152,0.457,-0.136,-0.010,-0.001,0.001,-0.603,0.001,-0.002,11.706,0.012,8.986,11.077,8.192
-6.930,-7.018,-0.001,0.999,-0.001,-0.000,-0.047,-0.423,-0.365,1.768,-0.400,1.371,1.666,1.235,0.468,-0.142,-0.010,0.004,0.001,-0.618,0.001,-0.004,12.012,0.009,9.218,11.365,8.404
-6.925,-7.020,-0.001,0.999,-0.001,-0.000,-0.050,-0.423,-0.365,1.890,-0.400,1.464,1.781,1.320,0.477,-0.148,-0.009,0.009,-0.000,-0.632,0.000,-0.006,12.306,0.007,9.442,11.643,8.608
-6.921,-7.021,-0.001,0.999,-0.001,-0.000,-0.053,-0.423,-0.366,2.014,-0.400,1.560,1.898,1.407,0.487,-0.154,-0.008,0.013,-0.001,-0.645,-0.000,-0.008,12.587,0.006,9.658,11.909,8.805
-6.916,-7.023,-0.001,0.998,-0.001,-0.000,-0.056,-0.423,-0.366,2.141,-0.400,1.658,2.019,1.496,0.495,-0.161,-0.007,0.018,-0.002,-0.658,-0.001,-0.010,12.857,0.005,9.867,12.165,8.997
-6.911,-7.025,-0.001,0.998,-0.001,-0.000,-0.060,-0.423,-0.366,2.271,-0.400,1.757,2.142,1.587,0.504,-0.167,-0.006,0.021,-0.003,-0.671,-0.001,-0.013,13.115,0.005,10.068,12.410,9.182
-6.906,-7.026,-0.001,0.998,-0.001,-0.000,-0.063,-0.423,-0.366,2.404,-0.400,1.859,2.267,1.680,0.512,-0.173,-0.004,0.024,-0.004,-0.683,-0.002,-0.017,13.363,0.004,10.262,12.644,9.361
