-7.000,1.000,0.001,1.000,0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000
-7.000,1.000,0.001,1.000,-0.000,-0.000,-0.000,0.424,0.336,0.000,0.308,0.000,0.005,0.004,0.040,0.000,0.006,-0.001,-0.063,-0.026,63.920,50.532,0.161,47.172,0.157,0.871,0.773
-6.999,1.000,0.001,1.000,0.000,-0.000,0.000,0.842,0.697,0.005,0.629,0.007,0.015,0.015,0.057,0.012,0.002,0.011,-0.031,0.075,20.520,18.158,0.892,16.475,1.171,1.108,1.379
-6.999,1.000,0.001,1.000,0.000,-0.001,0.001,0.921,0.777,0.018,0.705,0.023,0.027,0.031,0.072,0.026,0.000,0.016,-0.011,0.156,-1.978,-0.363,1.565,0.417,2.044,1.267,1.886
-6.998,1.001,0.001,1.000,0.000,-0.001,0.002,0.847,0.721,0.036,0.666,0.047,0.041,0.053,0.090,0.036,-0.001,0.011,-0.005,0.212,-11.102,-9.604,2.128,-7.044,2.781,1.486,2.373
-6.997,1.001,0.001,1.000,0.000,-0.001,0.003,0.734,0.624,0.060,0.590,0.078,0.057,0.079,0.111,0.043,-0.001,0.003,-0.005,0.247,-10.392,-8.712,2.541,-7.370,3.384,1.816,2.884
-6.996,1.001,0.001,1.000,0.000,-0.001,0.004,0.647,0.551,0.087,0.526,0.114,0.077,0.111,0.135,0.047,-0.001,-0.003,-0.005,0.269,-6.963,-5.888,2.909,-5.356,3.906,2.218,3.410
-6.994,1.002,0.001,1.000,0.000,-0.001,0.005,0.594,0.504,0.118,0.481,0.156,0.102,0.147,0.159,0.050,-0.001,-0.005,-0.003,0.287,-3.797,-3.695,3.278,-3.649,4.397,2.643,3.931
-6.992,1.002,0.001,1.000,0.000,-0.001,0.007,0.568,0.475,0.152,0.451,0.202,0.130,0.189,0.183,0.053,-0.002,-0.003,-0.001,0.304,-1.568,-2.185,3.653,-2.394,4.876,3.066,4.439
-6.990,1.003,0.001,1.000,0.000,-0.001,0.008,0.559,0.458,0.191,0.432,0.253,0.163,0.236,0.205,0.057,-0.002,0.000,0.001,0.323,-0.313,-1.238,4.031,-1.536,5.350,3.473,4.933
-6.988,1.004,0.001,1.000,0.000,-0.001,0.010,0.559,0.449,0.233,0.420,0.309,0.200,0.288,0.226,0.061,-0.003,0.004,0.003,0.343,0.231,-0.686,4.407,-0.978,5.823,3.859,5.414
-6.986,1.004,0.000,1.000,0.000,-0.001,0.012,0.562,0.444,0.279,0.412,0.370,0.240,0.344,0.247,0.066,-0.003,0.007,0.004,0.365,0.358,-0.384,4.779,-0.626,6.294,4.226,5.881
-6.983,1.005,0.000,1.000,0.000,-0.001,0.014,0.565,0.441,0.329,0.407,0.435,0.284,0.405,0.266,0.071,-0.004,0.009,0.005,0.388,0.299,-0.225,5.142,-0.407,6.761,4.574,6.336
-6.981,1.006,0.000,1.000,0.000,-0.001,0.016,0.568,0.439,0.382,0.403,0.505,0.331,0.471,0.285,0.076,-0.004,0.011,0.006,0.411,0.190,-0.142,5.497,-0.269,7.222,4.907,6.778
-6.978,1.006,0.000,1.000,0.000,-0.001,0.018,0.569,0.438,0.438,0.401,0.580,0.382,0.541,0.303,0.081,-0.005,0.013,0.006,0.434,0.097,-0.095,5.842,-0.181,7.674,5.225,7.209
-6.975,1.007,0.000,1.000,0.000,-0.001,0.020,0.570,0.437,0.499,0.400,0.658,0.436,0.615,0.320,0.087,-0.006,0.014,0.006,0.458,0.039,-0.065,6.177,-0.123,8.118,5.531,7.627
-6.971,1.008,0.000,1.000,0.000,-0.000,0.022,0.570,0.437,0.562,0.399,0.742,0.493,0.693,0.337,0.093,-0.007,0.015,0.006,0.480,0.009,-0.044,6.501,-0.083,8.551,5.825,8.034
-6.968,1.009,0.000,1.000,0.001,-0.000,0.025,0.570,0.436,0.629,0.398,0.829,0.552,0.776,0.353,0.099,-0.008,0.016,0.005,0.502,-0.004,-0.030,6.816,-0.057,8.974,6.109,8.430
-6.964,1.010,0.000,1.000,0.001,-0.000,0.027,0.570,0.436,0.698,0.398,0.921,0.615,0.862,0.368,0.105,-0.009,0.016,0.005,0.524,-0.007,-0.019,7.122,-0.038,9.387,6.383,8.815
-6.960,1.011,-0.000,1.000,0.001,-0.000,0.030,0.570,0.436,0.771,0.397,1.017,0.680,0.952,0.382,0.111,-0.009,0.016,0.005,0.545,-0.007,-0.012,7.418,-0.026,9.789,6.648,9.188
-6.957,1.012,-0.000,0.999,0.001,-0.000,0.033,0.570,0.436,0.847,0.397,1.117,0.748,1.046,0.396,0.117,-0.010,0.015,0.005,0.565,-0.005,-0.008,7.705,-0.018,10.179,6.904,9.551
-6.953,1.014,-0.000,0.999,0.001,-0.000,0.036,0.570,0.436,0.925,0.397,1.221,0.818,1.143,0.409,0.123,-0.011,0.013,0.005,0.584,-0.003,-0.005,7.982,-0.012,10.559,7.152,9.903
-6.948,1.015,-0.000,0.999,0.001,-0.000,0.039,0.570,0.436,1.006,0.397,1.328,0.891,1.244,0.422,0.130,-0.011,0.011,0.004,0.603,-0.002,-0.003,8.251,-0.009,10.926,7.391,10.244
-6.944,1.016,-0.000,0.999,0.001,-0.000,0.042,0.570,0.436,1.090,0.397,1.439,0.966,1.348,0.434,0.136,-0.011,0.008,0.004,0.621,-0.001,-0.002,8.511,-0.006,11.282,7.623,10.575
-6.940,1.018,-0.001,0.999,0.001,-0.000,0.045,0.570,0.436,1.176,0.397,1.554,1.043,1.455,0.445,0.142,-0.011,0.004,0.003,0.638,-0.000,-0.001,8.763,-0.004,11.626,7.847,10.894
-6.935,1.019,-0.001,0.999,0.001,-0.000,0.048,0.570,0.436,1.265,0.397,1.672,1.123,1.566,0.455,0.149,-0.010,-0.001,0.002,0.655,0.000,-0.000,9.007,-0.002,11.957,8.064,11.202
-6.931,1.020,-0.001,0.999,0.001,-0.000,0.051,0.570,0.436,1.356,0.397,1.793,1.204,1.679,0.466,0.155,-0.010,-0.006,0.001,0.671,0.000,-0.000,9.243,-0.000,12.275,8.274,11.499
-6.926,1.022,-0.001,0.998,0.001,-0.000,0.055,0.570,0.436,1.450,0.397,1.917,1.288,1.795,0.475,0.162,-0.009,-0.011,-0.001,0.686,0.001,0.000,9.470,0.001,12.581,8.477,11.784
-6.921,1.024,-0.001,0.998,0.001,-0.000,0.058,0.570,0.436,1.546,0.397,2.044,1.374,1.915,0.484,0.169,-0.008,-0.016,-0.002,0.701,0.001,-0.000,9.691,0.003,12.874,8.674,12.058
-6.916,1.025,-0.001,0.998,0.001,-0.000,0.062,0.570,0.436,1.644,0.397,2.175,1.462,2.037,0.493,0.175,-0.007,-0.021,-0.003,0.716,0.001,-0.000,9.904,0.004,13.154,8.866,12.321
-6.911,1.027,-0.001,0.998,0.001,-0.000,0.065,0.570,0.436,1.744,0.397,2.307,1.551,2.161,0.501,0.182,-0.005,-0.025,-0.004,0.729,0.000,-0.001,10.110,0.004,13.423,9.051,12.572
-6.906,1.029,-0.001,0.998,0.001,-0.000,0.069,0.570,0.436,1.846,0.397,2.443,1.643,2.288,0.509,0.189,-0.004,-0.028,-0.005,0.743,0.000,-0.001,10.309,0.005,13.679,9.232,12.814
-6.901,1.031,-0.001,0.997,0.000,-0.000,0.073,0.570,0.436,1.950,0.397,2.581,1.736,2.417,0.516,0.196,-0.003,-0.029,-0.006,0.756,0.000,-0.001,10.501,0.005,13.924,9.407,13.046
-6.896,1.033,-0.001,0.997,0.000,-0.000,0.077,0.570,0.436,2.056,0.397,2.721,1.831,2.549,0.524,0.203,-0.002,-0.030,-0.007,0.768,0.000,-0.002,10.689,0.005,14.156,9.579,13.270
-6.891,1.035,-0.001,0.997,0.000,-0.001,0.081,0.570,0.436,2.164,0.397,2.864,1.927,2.683,0.530,0.210,-0.001,-0.029,-0.008,0.780,-0.000,-0.002,10.871,0.004,14.377,9.748,13.486
-6.885,1.037,-0.001,0.996,-0.000,-0.001,0.084,0.570,0.436,2.273,0.397,3.009,2.026,2.819,0.537,0.217,-0.000,-0.026,-0.008,0.792,-0.000,-0.002,11.047,0.003,14.588,9.912,13.696
-6.880,1.039,-0.001,0.996,-0.000,-0.001,0.088,0.570,0.436,2.385,0.397,3.156,2.126,2.957,0.544,0.225,0.000,-0.021,-0.008,0.803,-0.000,-0.003,11.218,0.003,14.793,10.072,13.899
-6.874,1.042,-0.001,0.996,-0.000,-0.001,0.092,0.570,0.435,2.498,0.397,3.305,2.227,3.097,0.550,0.232,0.001,-0.015,-0.007,0.814,-0.001,-0.003,11.383,0.002,14.992,10.227,14.096
-6.869,1.044,-0.001,0.995,-0.000,-0.001,0.097,0.570,0.435,2.612,0.397,3.456,2.330,3.238,0.555,0.240,0.001,-0.009,-0.005,0.825,-0.001,-0.003,11.542,0.001,15.187,10.377,14.288
-6.863,1.047,-0.001,0.995,-0.000,-0.001,0.101,0.570,0.435,2.729,0.397,3.609,2.435,3.382,0.561,0.247,0.001,-0.003,-0.004,0.835,-0.001,-0.003,11.697,0.001,15.378,10.522,14.475
-6.858,1.049,-0.001,0.994,-0.000,-0.001,0.105,0.570,0.435,2.846,0.397,3.763,2.541,3.528,0.566,0.255,0.001,0.000,-0.003,0.845,-0.000,-0.002,11.846,0.000,15.565,10.661,14.658
-6.852,1.052,-0.001,0.994,-0.000,-0.001,0.109,0.570,0.435,2.965,0.397,3.920,2.648,3.675,0.571,0.263,0.001,0.001,-0.003,0.856,-0.000,-0.002,11.991,0.001,15.747,10.794,14.837
-6.846,1.054,-0.001,0.994,-0.000,-0.001,0.113,0.570,0.435,3.086,0.397,4.078,2.757,3.825,0.576,0.271,0.001,-0.002,-0.003,0.866,-0.000,-0.002,12.131,0.001,15.925,10.922,15.011
-6.840,1.057,-0.001,0.993,-0.000,-0.001,0.118,0.570,0.435,3.208,0.397,4.238,2.866,3.976,0.580,0.279,0.002,-0.007,-0.005,0.878,0.000,-0.001,12.271,0.002,16.096,11.043,15.180
-6.835,1.060,-0.001,0.993,-0.000,-0.001,0.122,0.570,0.435,3.331,0.397,4.400,2.977,4.128,0.583,0.288,0.003,-0.014,-0.009,0.890,0.000,-0.001,12.407,0.003,16.263,11.157,15.344
-6.829,1.063,-0.001,0.992,-0.001,-0.001,0.127,0.570,0.435,3.456,0.397,4.564,3.089,4.283,0.587,0.297,0.005,-0.023,-0.013,0.904,0.000,-0.001,12.540,0.004,16.423,11.264,15.502
